MONTH_ID,PROV_ID,AREA_ID,USER_ID,SERVICE_TYPE,PAY_MODE,PRODUCT_ID,PRODUCT_MODE,CHNL_ID,USER_STATUS,CUST_ID,IS_GRP_MBR,IS_INNET,IS_THIS_ACCT,IS_FREE,STOP_MONTH,LAST_STOP_DATE,INNET_MONTHS,FLUXMOST1MON_IMEI,USE_TERM_TYPE,IS_TERM_IPHONE,IS_USE_SMART,USER_3WU,IS_ACTIVE,IS_LOWER_VALUE_USER,USE_STATUS_INNET,TOTAL_FLUX,LOCAL_FLUX,LOCAL_FLUX_ZB,JF_TIMES,NOROAM_LOCAL_JF_TIMES,NOROAM_LONG_JF_TIMES,ROAM_ZB,ZHUJIAO_ZB,CDR_NUM,TOLL_NUMS_ZB,VIP_LEVEL,ACCT_FEE,ROAM_VOICE_FEE,ZENGZHI_FEE,OWE_FEE,OVERDUE_OWE_FEE,P2P_SMS_CNT,FLUX_NUM,FLUX_TIME,YQ_OWE_MONTHS,STDEV_CDR_NUM,VAR_CDR_NUM,CALL_DAYS,LAST_CALL_TIME,CALL_DURA_LAST7_CN,OTHER_MOBILE_RING,CELLID_NUM,CALLING_YIWANG,NET_TYPE,MANU_NAME,LOST_FLAG,STABLE_FLAG
201508,079,V0542600,201510801,200101AA,05,4338,010302,79a0044,11,500672151,0,1,1,0,0,0,22,0,4G,0,1,0,1,0,4,0,0,0,642,642,0,0,.5732087227414330218068535825545171339564,206,0,0,50,0,0,0,0,2,0,0,0,5.366658,.729449,28,-1,1.04392465062587088461471190116662099685,28,28,121,0,0,1,1
201508,079,V0542300,201511007,200101AA,05,4338,010302,79b0118,11,500672343,0,1,1,0,0,0,22,0,0,0,0,0,1,0,7,.1083984375,.1083984375,1,641,606,35,0,.7098283931357254290171606864274570982839,209,.0430622009569377990430622009569377990431,0,55.3,0,0,0,0,51,4,.0666666666666667,0,3.321479,.476767,30,-1,1.16229443653653956812744177594718192556,38,17,92,0,0,1,1
201508,079,V0542400,201518260,200101AA,05,4338,010302,79b01ao,11,500506478,0,1,1,0,0,0,21,0,00,0,0,0,1,0,7,1.3173828125,1.3115234375,.9955522609340252038547071905114899925871,997,439,101,.2557673019057171514543630892678034102307,.5656970912738214643931795386158475426279,568,.075704225352112676056338028169014084507,0,86.11,10.1,0,0,0,4,52,988.883333333333,0,16.198628,.855561,30,-1,1.2614391645496048672110093463200622463,70,79,255,0,0,1,0
201508,079,V0542200,201520385,200101AA,05,4338,010302,79a0068,11,500702829,0,1,1,0,0,0,19,0,4G,0,1,0,1,0,7,5.09375,5.09375,1,1239,776,463,0,.793381759483454398708635996771589991929,316,.2689873417721518987341772151898734177215,0,176.46,0,0,0,0,27,22,62.85,0,4.402487,.43189,31,-1,.7778903950698919777342966628545412170256,24,20,220,0,0,1,1
201508,079,V0540100,201537811,200101AA,05,4337,010302,79a0089,11,500694991,0,1,1,0,0,0,20,0,3G,1,1,0,1,0,7,4.515625,4.373046875,.9684256055363321799307958477508650519031,248,247,1,0,.3427419354838709677419354838709677419355,175,.005714285714285714285714285714285714285714,0,53.49,0,0,0,0,3,5,581.933333333333,0,7.584194,1.083456,25,-1,.6469622331691297208538587848932676518879,29,23,51,0,0,1,0
201508,079,V0540100,201548508,200101AA,05,71006072,010999,79a0086,11,500106986,0,1,1,0,0,0,20,0,00,0,0,0,1,0,4,0,0,0,839,826,13,0,.3730631704410011918951132300357568533969,464,.0215517241379310344827586206896551724138,0,45.4,0,0,0,0,48,0,0,0,5.959493,.385312,30,-1,1.01293604651162790697674418604651162791,22,5,110,0,0,1,1
201508,079,V0540100,201549537,200101AA,05,4337,010302,79b03jt,11,500691509,0,1,1,0,0,0,20,86108602244873,2G,0,0,0,1,0,4,0,0,0,817,817,0,0,.4247246022031823745410036719706242350061,248,0,0,46.55,0,0,0,0,6,0,0,0,7.453604,.781426,26,-1,1.42979685106596690354820078848906410868,15,13,64,0,达能                                 ,1,1
201508,079,V0542400,201549592,200101AA,05,4338,010302,79b02wh,11,500622702,0,1,1,0,0,0,20,0,0,0,0,0,1,0,4,0,0,0,1647,1583,64,0,.4517304189435336976320582877959927140255,385,.0311688311688311688311688311688311688312,0,85.8,0,0,0,0,6,0,0,0,4.33868,.349348,31,-1,.9226258155836868496161772988754279638939,48,10,100,0,0,1,1
201508,079,V0540100,201555486,200101AA,05,4338,010302,79a0085,11,500720017,0,1,1,0,0,0,18,0,0,0,0,0,1,0,4,0,0,0,53,52,1,0,.5283018867924528301886792452830188679245,41,.0243902439024390243902439024390243902439,0,50,0,0,0,0,2,0,0,0,1.651935,.604366,15,1,.748982360922659430122116689280868385346,8,9,22,0,0,1,1
201508,079,V0540100,201556050,200101AA,05,4338,010302,79a0085,11,500733254,0,1,1,0,0,0,17,0,4G,0,1,0,1,0,7,305.046875,295.83984375,.9698176509757721661629872458126312554423,680,397,283,0,.6941176470588235294117647058823529411765,251,.2390438247011952191235059760956175298805,0,267.25,0,0,0,0,4,351,12638.1333333333,0,4.986141,.615818,31,-1,.578845788611876786933378503929328549356,22,18,100,0,0,1,1
201508,079,V0542200,201556583,200101AA,05,4337,010302,79b013g,11,500507395,0,1,1,0,0,0,20,0,3G,0,1,0,1,0,4,0,0,0,782,768,14,0,.3375959079283887468030690537084398976982,315,.0222222222222222222222222222222222222222,0,34.1,0,0,0,0,2,0,0,0,6.009714,.572354,30,-1,1.33058873513641423892525048267998988927,31,20,77,0,0,1,1
201508,079,V0542400,201560009,200101AA,05,4338,010302,79b014k,11,8140378,0,1,1,0,0,0,20,0,3G,0,1,0,1,0,7,12.50390625,11.03515625,.8825367072789753202124336144954701655733,788,0,0,.5355329949238578680203045685279187817259,.5355329949238578680203045685279187817259,377,0,0,177.67,31.6,0,0,0,6,160,6800.26666666667,0,7.75931,.59687,29,-1,.6590981817487116540976325002268635045872,32,27,148,0,0,1,0
201508,079,V0542600,201561706,200101AA,05,4338,010302,79a0200,11,500700960,0,1,1,0,0,0,19,0,3G,0,1,0,1,0,4,0,0,0,372,320,52,0,.3360215053763440860215053763440860215054,107,.1401869158878504672897196261682242990654,0,50,0,0,0,0,7,0,0,0,2.686654,.70305,28,-1,1.98307441788596626769519689063744309605,8,4,19,0,0,1,1
201508,079,V0542300,201562274,200101AA,05,4338,010302,79a0121,11,500776246,0,1,1,0,0,0,15,0,2G,0,0,0,1,0,4,0,0,0,1306,1297,9,0,.771822358346094946401225114854517611026,464,.017241379310344827586206896551724137931,0,98.8,0,0,0,0,3,0,0,0,5.288355,.353317,31,-1,.4199479048124826138633892218597476165186,25,15,87,0,0,1,1
201508,079,V0542200,201563432,200101AA,05,4337,010302,79b013h,11,500694583,0,1,1,0,0,0,20,0,4G,0,1,0,1,0,4,0,0,0,547,456,30,.0603290676416819012797074954296160877514,.4771480804387568555758683729433272394881,283,.0494699646643109540636042402826855123675,0,33.65,3,0,0,0,2,0,0,0,4.870057,.447426,26,-1,.6020293122886133032694475760992108229989,50,57,149,0,0,1,1
201508,079,V0542400,201563854,200101AA,05,4338,010302,79b01ao,11,500360675,0,1,1,0,0,0,13,0,2G,0,0,0,1,0,4,0,0,0,1535,863,15,.2032573289902280130293159609120521172638,.4723127035830618892508143322475570032573,452,.0154867256637168141592920353982300884956,0,80.65,.2,0,0,0,7,0,0,0,7.042411,.467417,30,-1,1.40821446100390311548079994390732243162,10,6,27,0,0,1,1
201508,079,V0542600,201565031,200101AA,05,10084,010999,79b00z1,11,4000454,1,1,1,0,0,0,20,0,2G,0,0,0,1,0,4,0,0,0,420,111,309,0,.8547619047619047619047619047619047619048,91,.5054945054945054945054945054945054945055,0,100,0,0,0,0,7,0,0,0,1.988626,.50262,23,0,1.06110114109640063657603358954390004402,17,16,56,0,0,1,1
201508,079,V0540100,201565040,200101AA,05,4338,010302,79a0294,11,500695301,0,1,1,0,0,0,20,0,2G,0,0,0,1,0,4,0,0,0,253,206,47,0,.5612648221343873517786561264822134387352,161,.1863354037267080745341614906832298136646,0,50,0,0,0,0,2,0,0,0,2.922873,.562789,31,-1,.5127132000140090358281091303891009701266,24,27,59,0,0,1,1
201508,079,V0540100,201568886,200101AA,05,71006072,010999,79b03jt,11,500511698,0,1,1,0,0,0,20,0,4G,0,1,0,1,0,4,0,0,0,749,747,2,0,.4953271028037383177570093457943925233645,332,.003012048192771084337349397590361445783133,0,61.05,0,0,0,0,4,0,0,0,7.094721,.662459,31,-1,.9924726265381966894275096063372915122561,35,14,132,0,0,1,1
201508,079,V0540100,201569257,200101AA,05,4337,010302,79a0083,11,500697484,0,1,1,0,0,0,20,0,3G,0,0,0,1,0,4,0,0,0,2,0,0,1,1,2,0,0,30,.4,0,0,0,5,0,0,0,0,0,2,15,0,2,1,2,0,0,1,0
201508,079,V0542500,201571553,200101AA,05,4337,010302,79b03s5,11,500698781,0,1,1,0,0,0,20,0,2G,0,0,0,1,0,4,0,0,0,179,165,2,.0558659217877094972067039106145251396648,.6089385474860335195530726256983240223464,103,.0194174757281553398058252427184466019417,0,30,0,0,0,0,3,0,0,0,3.28728,.829799,26,-1,2.31170294989050624758469663789771995363,34,19,55,0,0,1,1
201508,079,V0542200,201572297,200101AA,05,4337,010302,79a0071,212,500700527,0,1,1,0,1,0,19,0,4G,0,0,0,1,1,4,0,0,0,9,9,0,0,0,2,0,0,30,0,0,0,0,2,0,0,0,0,0,1,29,0,1,2,0,0,0,1,0
201508,079,V0540100,201572572,200101AA,05,10085,010999,79b00u0,11,500699330,1,1,1,0,0,0,20,0,3G,0,1,0,1,0,4,0,0,0,945,46,71,.744973544973544973544973544973544973545,.8243386243386243386243386243386243386243,154,.0324675324675324675324675324675324675325,0,123.4,6.4,0,0,0,9,0,0,0,3.522779,.434629,19,-1,3.57116572479957944539361282691549480878,28,30,77,0,0,1,1
201508,079,V0542300,201579606,200101AA,05,1000522,010999,79b00xy,11,500703072,0,1,1,0,0,0,19,0,3G,0,0,0,1,0,4,0,0,0,320,320,0,0,.503125,125,0,0,15.92,0,0,0,0,6,0,0,0,3.029405,.678587,28,-1,.4263441894368122133695090962471020581723,15,6,37,0,0,1,1
201508,079,V0540100,201588957,200101AA,05,4337,010302,79a0078,11,500707392,0,1,1,0,0,0,19,0,3G,0,1,0,1,0,4,0,0,0,176,121,51,.0170454545454545454545454545454545454545,.4715909090909090909090909090909090909091,97,.0927835051546391752577319587628865979381,0,30,0,0,0,0,19,0,0,0,2.665683,.769476,28,-1,2.75886851915907605980245205426803489758,8,11,36,0,0,1,1
201508,079,V0540100,201589044,200101AA,05,4337,010302,79b00z0,11,500619697,1,1,1,0,0,0,19,0,2G,0,0,0,1,0,4,0,0,0,54,54,0,0,.3703703703703703703703703703703703703704,34,0,0,30,0,0,0,0,2,0,0,0,1.80136,.741736,14,0,.3634567901234567901234567901234567901235,13,4,10,0,0,1,1
201508,079,V0542300,201590875,200101AA,05,4338,010302,79b00xw,11,500487444,0,1,1,0,0,0,18,0,3G,0,1,0,1,0,4,0,0,0,1361,1359,2,0,.562821454812637766348273328434974283615,319,.006269592476489028213166144200626959247649,0,74.6,0,0,0,0,2,0,0,0,7.742607,.752416,31,-1,1.21732242382410726174398160854572184012,38,29,151,0,0,1,1
201508,079,V0542600,201591061,200101AA,05,4338,010302,79a0134,11,500101418,0,1,1,0,0,0,17,0,4G,0,1,0,1,0,4,0,0,0,705,382,323,0,.6028368794326241134751773049645390070922,248,.3588709677419354838709677419354838709677,0,50,0,0,0,0,35,0,0,0,5.322489,.643849,30,-1,2.28223249761189484030844627801697285174,24,24,76,0,0,1,1
201508,079,V0542300,201598921,200101AA,05,1912,010399,79b03c1,11,500712429,0,1,1,0,0,0,18,0,3G,0,1,0,1,0,4,0,0,0,226,226,0,0,.6725663716814159292035398230088495575221,78,0,0,30,0,0,0,0,42,0,0,0,2.947881,.755867,20,0,.2751929376492143689967242240852812170336,22,8,38,0,0,1,1
201508,079,V0542400,201600424,200101AA,05,4338,010302,79b03h1,11,500713282,0,1,1,0,0,0,18,0,0,0,0,0,1,0,4,0,0,0,953,253,263,.2140608604407135362014690451206715634837,.5750262329485834207764952780692549842602,388,.1340206185567010309278350515463917525773,0,59.8,12,0,0,0,4,0,0,0,7.82753,.544699,27,-1,1.05673261977918087584833035081203362933,27,51,150,0,0,1,1
201508,079,V0542200,201606894,200101AA,05,4337,010302,79a0068,11,500752521,0,1,1,0,0,0,16,0,3G,0,1,0,1,0,7,.0478515625,.0478515625,1,388,381,7,0,.5850515463917525773195876288659793814433,223,.0179372197309417040358744394618834080717,0,30,0,0,0,0,8,4,.0666666666666667,0,6.321123,.6803,24,3,.101089398727095324626498258931368775344,26,34,120,0,0,1,0
201508,079,V0542200,201609869,200101AA,05,1000526,010301,79a0071,11,500507400,0,1,1,0,0,0,17,0,3G,0,1,0,1,0,7,.97265625,.97265625,1,882,0,0,.6916099773242630385487528344671201814059,.6916099773242630385487528344671201814059,262,0,0,167.35,23.75,0,0,0,4,5,899.966666666667,0,4.639923,.531289,30,-1,1.36453964742793941719522379974268108255,24,43,147,0,0,1,0
201508,079,V0540100,201619151,200101AA,05,4337,010302,79a0319,11,500721703,0,1,1,0,0,0,18,0,00,0,0,0,1,0,4,0,0,0,396,329,67,0,.3939393939393939393939393939393939393939,345,.0898550724637681159420289855072463768116,0,30,0,0,0,0,2,0,0,0,4.11717,.369949,31,-1,.9677412333209986722100084891491260529811,4,11,25,0,0,1,1
201508,079,V0540100,201619972,200101AA,05,71006072,010999,79b03jt,11,500722192,0,1,1,0,0,0,18,0,3G,0,1,0,1,0,4,0,0,0,327,240,87,0,.6055045871559633027522935779816513761468,138,.1304347826086956521739130434782608695652,0,41,0,0,0,0,3,0,0,0,5.038979,.83983,23,-1,2.15205515695765178279613403265217188303,24,10,76,0,0,1,1
201508,079,V0540100,201623532,200101AA,05,1000526,010301,79a0311,11,500370871,0,1,1,0,0,0,17,0,2G,0,0,0,1,0,7,.0107421875,.0107421875,1,685,632,53,0,.4671532846715328467153284671532846715328,212,.0424528301886792452830188679245283018868,0,61.51,0,0,0,0,5,1,.0166666666666667,0,4.092053,.54046,28,0,.9348665749069065224117879282566712546544,32,62,68,0,0,1,1
201508,079,V0540100,201624493,200101AA,05,1000526,010301,79a0088,11,500629542,0,1,1,0,0,0,14,0,3G,0,1,0,1,0,4,0,0,0,428,427,0,0,.3901869158878504672897196261682242990654,163,0,0,30.05,0,0,0,0,2,0,0,0,4.018294,.690259,28,1,.2416269012824336415150611392782582761701,19,8,67,0,0,1,1
201508,079,V0540100,201625369,200101AA,05,4338,010302,79a0076,11,500894923,0,1,1,0,0,0,6,0,3G,0,1,0,1,0,7,1.123046875,1.123046875,1,1209,1012,191,.002481389578163771712158808933002481389578,.2597187758478081058726220016542597187758,359,.1281337047353760445682451253481894150418,0,56.59,0,0,0,0,43,12,.75,0,12.535849,.698376,20,5,.180295583208780773768140868339264215343,47,45,89,0,0,1,0
201508,079,V0540100,201626126,200101AA,05,4338,010302,79a0085,11,500731557,0,1,1,0,0,0,17,0,3G,0,0,0,1,0,4,0,0,0,1433,790,643,0,.4794138171667829727843684577808792742498,353,.4560906515580736543909348441926345609065,0,82.3,0,0,0,0,4,0,0,0,5.609194,.492592,31,-1,1.26031623297722933202884600211453188367,32,7,180,0,0,1,1
201508,079,V0540100,201626289,200101AA,05,4338,010302,79a0085,11,500892385,0,1,1,0,0,0,6,0,3G,0,1,0,1,0,7,14.4404296875,14.26171875,.9876242645567052140393588963278555487929,429,407,22,0,.4662004662004662004662004662004662004662,205,.0341463414634146341463414634146341463415,0,50,0,0,0,0,4,37,179.083333333333,0,3.660402,.553524,31,-1,1.43736098425831408155590178907215387095,23,29,59,0,0,1,0
201508,079,V0542300,201627526,200101AA,05,4337,010302,79a0132,11,500213571,0,1,1,0,0,0,17,0,3G,0,1,0,1,0,7,1.013671875,1.013671875,1,435,435,0,0,.7310344827586206896551724137931034482759,198,0,0,63.08,0,0,0,0,6,14,460.05,0,6.348367,.993936,31,-1,.8405119460182995030896455617287346205319,18,31,108,0,0,1,0
201508,079,V0542400,201635549,200101AA,05,4278,010303,79b03h1,11,500728474,0,1,1,0,0,0,17,0,2G,0,0,0,1,0,7,.0478515625,.0478515625,1,141,69,72,0,.6595744680851063829787234042553191489362,52,.2115384615384615384615384615384615384615,0,52.49,0,0,0,0,32,11,.85,0,1.374369,.634324,24,-1,9.05142857142857142857142857142857142857,7,3,10,0,0,1,1
201508,079,V0540100,201640833,200101AA,05,1000504,010999,79a0076,11,500397684,0,1,1,0,0,0,16,0,00,0,0,0,1,0,4,0,0,0,62,62,0,0,.4516129032258064516129032258064516129032,51,0,0,40,0,0,0,0,1,0,0,0,1.349928,.608791,23,-1,.5284715284715284715284715284715284715284,5,15,23,0,0,1,1
201508,079,V0540100,201640923,200101AA,05,1000504,010999,79a0076,11,500891501,0,1,1,0,0,0,6,0,3G,0,1,0,1,0,7,1.4619140625,1.4619140625,1,166,60,87,.0662650602409638554216867469879518072289,.6927710843373493975903614457831325301205,75,.3866666666666666666666666666666666666667,0,72.77,9.8,0,0,0,22,2,14.8333333333333,0,2.070628,.552167,20,-1,5.33386280154869452993150004963764519009,20,32,33,0,0,1,0
201508,079,V0542100,201645718,200101AA,05,1000508,010999,79b0104,11,500548119,0,1,1,0,0,0,15,0,2G,0,0,0,1,0,4,0,0,0,608,604,4,0,.59375,245,.0122448979591836734693877551020408163265,0,30,0,0,0,0,1,0,0,0,4.906345,.600777,30,-1,1.44482823543042521144710925732823543042,36,17,96,0,0,1,1
201508,079,V0542400,201648012,200101AA,05,10063,010999,79a0093,11,500732589,0,1,1,0,0,0,16,0,00,0,0,0,1,0,4,0,0,0,1586,1580,6,0,.4199243379571248423707440100882723833544,391,.002557544757033248081841432225063938618926,0,74.6,0,0,0,0,2,0,0,0,5.711773,.452852,31,-1,2.00637633970967304300637633970967304301,21,7,182,0,0,1,1
201508,079,V0540100,201648248,200101AA,05,4337,010302,79a0078,11,500906743,0,1,1,0,0,0,5,0,2G,0,0,0,1,0,7,3.0634765625,3.0634765625,1,567,12,24,.6843033509700176366843033509700176366843,.7442680776014109347442680776014109347443,202,.0198019801980198019801980198019801980198,0,97.09,54.15,0,0,0,2,22,88.0333333333333,0,9.365658,.69547,15,-1,3.74846973846439209610369772288354736992,14,21,40,0,0,1,0
201508,079,V0542300,201650186,200101AA,02,8000163,010299,79a0162,11,500367468,0,1,1,0,0,0,17,0,3G,0,1,0,1,0,1,0,0,0,64,30,34,0,.765625,26,.1923076923076923076923076923076923076923,0,14.92,0,0,0,0,0,0,0,0,.581335,.424822,19,-1,10.57261739647315236774321379037051713888,5,3,10,0,0,1,1
201508,079,V0542300,201650564,200101AA,05,4337,010302,79a0124,11,500737554,0,1,1,0,0,0,17,0,3G,0,1,0,1,0,7,.41796875,.41796875,1,161,148,13,0,.3291925465838509316770186335403726708075,81,.0864197530864197530864197530864197530864,0,30,0,0,0,0,27,25,.416666666666667,0,3.444184,1.06302,25,-1,.7948355601233299075025693730729701952713,22,6,21,0,0,1,0
201508,079,V0542200,201659347,200101AA,05,4337,010302,79b028l,11,500480312,0,1,1,0,0,0,17,0,3G,0,1,0,1,0,4,0,0,0,513,370,73,.076023391812865497076023391812865497076,.6705653021442495126705653021442495126706,227,.1101321585903083700440528634361233480176,0,52.48,1.35,0,0,0,4,0,0,0,4.283405,.584958,31,-1,.8011245642313603478652022341342729692245,35,24,118,0,0,1,1
201508,079,V0542600,201663510,200101AA,05,1000516,010999,79a0045,11,500564319,0,1,1,0,0,0,17,0,3G,0,1,0,1,0,7,20.845703125,20.3759765625,.9774665042630937880633373934226552984166,474,57,417,0,.8945147679324894514767932489451476793249,68,.7941176470588235294117647058823529411765,0,55.3,0,0,0,0,11,125,3039.28333333333,0,2.810841,.90939,22,0,.1555066903184489569223968398800786629561,1,5,49,0,0,1,0
201508,079,V0542400,201664025,200101AA,05,10063,010999,79a0093,11,500850289,0,1,1,0,0,0,16,86310402535598,2G,0,0,0,1,0,4,0,0,0,1710,1572,138,0,.3871345029239766081871345029239766081871,410,.1609756097560975609756097560975609756098,0,83.5,0,0,0,0,25,0,0,0,6.326312,.462901,30,-1,1.28314030297692443191826669015324995596,54,10,185,0,微兴                                     ,1,1
201508,079,V0542600,201665733,200101AA,05,4337,010302,79a0282,11,500740255,0,1,1,0,0,0,16,0,4G,1,1,0,1,0,7,1620.1611328125,979.890625,.6048105988686262277394525163573019417798,1789,1334,330,.0324203465623253214086081609837898267188,.485187255449972051425377305757406372275,757,.0713342140026420079260237780713342140026,0,438.9,1,0,0,0,831,704,32430.9,0,9.770839,.400127,31,-1,.6233687079458223736830702004831358065189,39,102,316,0,0,1,1
201508,079,V0542300,201668212,200101AA,05,4337,010302,79b02qy,11,500726714,0,1,1,0,0,0,16,0,2G,0,0,0,1,0,7,3.080078125,2.939453125,.9543436905516804058338617628408370323399,544,544,0,0,.4172794117647058823529411764705882352941,270,0,0,60.19,0,0,0,0,3,178,533.283333333333,0,4.559241,.523468,31,-1,.9078763905307508108271952956867024339968,35,12,88,0,0,1,1
201508,079,V0540100,201671998,200101AA,05,1000504,010999,79a0076,11,500179508,0,1,1,0,0,0,12,0,3G,1,1,0,1,0,7,114.5322265625,109.001953125,.9517142589166190602058304414184735805459,920,781,29,.0271739130434782608695652173913043478261,.5347826086956521739130434782608695652174,452,.0309734513274336283185840707964601769912,0,132.3,49,0,0,0,2,343,10098.7666666667,0,8.071352,.553566,31,-1,.7706770378879890558476237246072426085318,43,97,210,0,0,1,0
201508,079,V0542400,201679655,200101AA,05,4338,010302,79a0203,11,500747291,0,1,1,0,0,0,16,0,3G,0,1,0,1,0,7,.3505859375,.3505859375,1,831,817,14,0,.4488567990373044524669073405535499398315,306,.0228758169934640522875816993464052287582,0,50,0,0,0,0,2,5,60.0666666666667,0,4.633273,.469384,31,-1,1.34371512882188112182904753639001165472,63,4,150,0,0,1,1
201508,079,V0542300,201679703,200101AA,05,4337,010302,79a0125,11,500747321,0,1,1,0,0,0,16,0,2G,0,0,0,1,0,4,0,0,0,64,64,0,0,.359375,39,0,0,30,0,0,0,0,2,0,0,0,.79383,.447801,22,-1,2.05863602046808153678382686016273802533,6,4,14,0,0,1,1
201508,079,V0542300,201682904,200101AA,05,4337,010302,79a0128,11,500749461,0,1,1,0,0,0,16,0,3G,0,0,0,1,0,4,0,0,0,395,395,0,0,.5139240506329113924050632911392405063291,318,0,0,30,0,0,0,0,5,0,0,0,6.140575,.5793,30,-1,1.49869678540399652476107732406602953953,28,9,92,0,0,1,1
201508,079,V0542300,201684791,200101AA,05,4337,010302,79a0126,11,500749296,0,1,1,0,0,0,16,0,4G,0,1,0,1,0,7,.0458984375,.0458984375,1,469,457,12,0,.641791044776119402985074626865671641791,269,.0334572490706319702602230483271375464684,0,40.12,0,0,0,0,2,2,.0333333333333333,0,6.143962,.54816,24,-1,4.54560950227868087702300211719955502925,25,7,48,0,0,1,1
201508,079,V0540100,201691699,200101AA,05,4337,010302,79a0087,11,500763673,0,1,1,0,0,0,15,0,00,0,0,0,1,0,4,0,0,0,249,245,0,0,.3975903614457831325301204819277108433735,71,0,0,30,0,0,0,0,2,0,0,0,1.364854,.519029,27,-1,1.06586605761438149266926987401458778457,1,8,5,0,0,1,1
201508,079,V0542300,201696283,200101AA,05,4337,010302,79a0132,11,500647784,0,1,1,0,0,0,15,0,3G,0,1,0,1,0,4,0,0,0,1108,1106,2,0,.4016245487364620938628158844765342960289,434,.004608294930875576036866359447004608294931,0,66.85,0,0,0,0,11,0,0,0,7.482127,.517198,30,-1,1.3549813401026767954231155398109382992,21,10,54,0,0,1,1
201508,079,V0540100,201697900,200101AA,05,4337,010302,79b0140,11,500199865,0,1,1,0,0,0,15,0,2G,0,0,0,1,0,4,0,0,0,470,216,199,.042553191489361702127659574468085106383,.6106382978723404255319148936170212765957,168,.2797619047619047619047619047619047619048,0,49.35,1.2,0,0,0,2,0,0,0,4.306183,.692065,27,1,.6947154259481454431634409724033595910065,27,44,80,0,0,1,1
201508,079,V0542300,201697941,200101AA,05,4338,010302,79a0275,11,500341987,0,1,1,0,0,0,15,0,3G,0,1,0,1,0,7,.7890625,.7890625,1,402,388,14,0,.7412935323383084577114427860696517412935,85,.0117647058823529411764705882352941176471,0,56,0,0,0,0,3,19,1121.5,0,2.742262,.806548,25,-1,1.00040796486294116625870180372550040796,13,6,54,0,0,1,0
201508,079,V0542300,201698570,200101AA,05,4338,010302,79b011s,11,500756902,0,1,1,0,0,0,15,0,2G,0,0,0,1,0,4,0,0,0,477,414,63,0,.2830188679245283018867924528301886792453,189,.0582010582010582010582010582010582010582,0,50,0,0,0,0,2,0,0,0,3.494281,.554648,30,-1,1.34410090216344048348953315231672067969,16,9,66,0,0,1,1
201508,079,V0542100,201700114,200101AA,05,1000526,010301,79a0061,11,500492750,0,1,1,0,0,0,14,0,3G,0,1,0,1,0,4,0,0,0,173,60,7,.4739884393063583815028901734104046242775,.7052023121387283236994219653179190751445,93,.0430107526881720430107526881720430107527,0,32.2,1,0,0,0,2,0,0,0,3.253204,.629652,18,10,0,32,43,56,0,0,1,0
201508,079,V0540100,201702487,200101AA,05,1000504,010999,79a0078,11,500863551,0,1,1,0,0,0,9,0,3G,0,1,0,1,0,7,2273.2197265625,2229.615234375,.9808181797483178156670505808760890755429,5019,5018,1,0,.2570233114166168559473998804542737597131,655,.001526717557251908396946564885496183206107,0,428.85,0,0,0,0,299,934,45608.6833333333,0,9.072262,.429374,31,-1,1.31015694120879394642118667170609592995,42,91,272,0,0,1,0
201508,079,V0542300,201706663,200101AA,05,4337,010302,79a0131,11,500766454,0,1,1,0,0,0,15,0,3G,0,1,0,1,0,7,.330078125,.330078125,1,366,362,4,0,.3633879781420765027322404371584699453552,199,.005025125628140703517587939698492462311558,0,31,0,0,0,0,5,8,.133333333333333,0,4.493092,.654772,29,-1,2.38863136208268951631783490190569836588,31,18,85,0,0,1,1
201508,079,V0540100,201709264,200101AA,05,1000504,010999,79a0085,11,500501174,0,1,1,0,0,0,14,0,4G,0,1,0,1,0,7,1.3740234375,1.3740234375,1,702,673,29,0,.7706552706552706552706552706552706552707,375,.0213333333333333333333333333333333333333,0,74.56,0,0,0,0,2,8,93.7166666666667,0,5.065009,.364681,27,-1,1.64860312067267198675213065140116204371,29,46,258,0,0,1,0
201508,079,V0542500,201709412,200101AA,05,4337,010302,79a0145,11,500508490,0,1,1,0,0,0,15,0,3G,0,1,0,1,0,7,.45703125,.45703125,1,182,182,0,0,.7417582417582417582417582417582417582418,41,0,0,31.85,0,0,0,0,3,5,.0833333333333333,0,2.785678,.339717,5,3,1.1262514916769482817904168605003944095,12,1,22,0,0,1,0
201508,079,V0542500,201711867,200101AA,05,1000521,010999,79b024p,11,500762544,0,1,1,0,0,0,15,0,3G,0,1,0,1,0,4,0,0,0,371,145,0,.4393530997304582210242587601078167115903,.6927223719676549865229110512129380053908,130,0,0,47.28,32.6,0,0,0,5,0,0,0,2.954588,.636373,28,-1,.7912536443148688046647230320699708454803,27,25,73,0,0,1,1
201508,079,V0542500,201711962,200101AA,05,1000521,010999,79b024p,11,500764499,0,1,1,0,0,0,15,0,3G,0,1,0,1,0,4,0,0,0,1373,1047,326,0,.4115076474872541879096868171886380189366,493,.1906693711967545638945233265720081135903,0,91.76,0,0,0,0,7,0,0,0,6.717117,.422375,31,-1,1.49332467927715857108696394798870832001,60,11,155,0,0,1,1
201508,079,V0542500,201712441,200101AA,05,1000521,010999,79b024q,11,500774712,0,1,1,0,0,0,15,0,4G,0,1,0,1,0,4,0,0,0,397,163,93,.1838790931989924433249370277078085642317,.5743073047858942065491183879093198992443,213,.1408450704225352112676056338028169014085,0,58,14.6,0,0,0,172,0,0,0,5.869651,.771597,28,0,1.05168426903835464146748193440800444692,34,41,112,0,0,1,1
