"MONTH_ID","PROV_ID","AREA_ID","SERVICE_TYPE","USER_ID","ONEIN3MON_TERM_TYPE","ONEIN3MON_IS_SMART","ONEIN3MON_IS_IPHONE","LASTIN3MON_IPHONE_VERSION","ONEIN3MON_OTHER_DET","ONEIN1MON_TERM_TYPE","ONEIN1MON_IS_SMART","ONEIN1MON_IS_IPHONE","LASTIN1MON_IPHONE_VERSION","ONEIN1MON_OTHER_DET","FLUXMOST1MON_IMEI","FLUXMOST1MON_MANU_ID","FLUXMOST1MON_MODEL_ID","FLUXMOST1MON_TERM_TYPE","FLUXMOST1MON_IS_SMART","FLUXMOST1MON_OTHER_DET","FLUXMOST1MON_OS_TYPE","USEMOST1MON_IMEI","USEMOST1MON_MANU_ID","USEMOST1MON_MODEL_ID","USEMOST1MON_TERM_TYPE","USEMOST1MON_IS_SMART","USEMOST1MON_OTHER_DET","USEMOST1MON_OS_TYPE","TM_LAST_IMEI","TM_LAST_MANU_ID","TM_LAST_MODEL_ID","TM_LAST_TERM_TYPE","TM_LAST_IS_SMART","TM_LAST_OTHER_DET","TM_LAST_OS_TYPE","USEMOST3MON_IMEI","USEMOST3MON_MANU_ID","USEMOST3MON_MODEL_ID","USEMOST3MON_TERM_TYPE","USEMOST3MON_IS_SMART","USEMOST3MON_OTHER_DET","USEMOST3MON_OS_TYPE","IS_RECOGNIZABLE_TERM","ONEIN1MON_TERM_TYPE_4G","ONEIN3MON_IMEI_4G","ONEIN3MON_IMEI_3G","ONEIN1MON_IMEI_4G","ONEIN1MON_IMEI_3G","ONEIN3MON_IMEI_2G","ONEIN1MON_IMEI_2G"
"201508","079","V0540100","30AAAAAA","200055502","3G","1","0","","","3G","1","0","","","35598105196161","185","76203","3G","1","","Android 4.2","35598105196161","185","76203","3G","1","","Android 4.2","35598105196161","185","76203","3G","1","","Android 4.2","35598105196161","185","76203","3G","1","","Android 4.2","1","3G","","35598105196161","","35598105196161","",""
"201508","079","V0540100","30AAAAAA","200061129","4G","1","0","","","3G","1","0","","","86678902069321","99","98894","4G","1","","Android","86678902069321","99","98894","4G","1","","Android","86678902069321","99","98894","4G","1","","Android","86678902069321","99","98894","4G","1","","Android","1","4G","86678902069321","","86678902069321","","",""
"201508","079","V0542400","30AAAAAA","200061130","3G","1","0","","","2G","0","0","","","35580601362133","185","4102","2G","0","","","35580601362133","185","4102","2G","0","","","35580601362133","185","4102","2G","0","","","35580601362133","185","4102","2G","0","","","1","2G","","86266302956210","","","35580601362133","35580601362133"
"201508","079","V0540100","30AAAAAA","200061134","3G","1","1","iPhone 4","","3G","1","1","iPhone 4","","01236800160219","264","11385","3G","1","","iOS","01236800160219","264","11385","3G","1","","iOS","01236800160219","264","11385","3G","1","","iOS","01236800160219","264","11385","3G","1","","iOS","1","3G","","01236800160219","","01236800160219","",""
"201508","079","V0540100","30AAAAAA","200061267","4G","1","1","iPhone 6 (A1586)","","3G","1","1","iPhone 6 (A1586)","","35589806263673","264","92232","4G","1","","iOS 8.0","35589806263673","264","92232","4G","1","","iOS 8.0","35589806263673","264","92232","4G","1","","iOS 8.0","35589806263673","264","92232","4G","1","","iOS 8.0","1","4G","35589806263673","","35589806263673","","",""
"201508","079","V0540100","30AAAAAA","200061356","4G","1","0","","","3G","1","0","","","86520602237265","99","97142","4G","1","","Android 4.4","86520602237265","99","97142","4G","1","","Android 4.4","86520602237265","99","97142","4G","1","","Android 4.4","86520602237265","99","97142","4G","1","","Android 4.4","1","4G","86520602237265","","86520602237265","","",""
"201508","079","V0540100","30AAAAAA","1068022","3G","1","0","","","3G","1","0","","","86615202060720","1654","89701","3G","1","","Android 4.2","86615202060720","1654","89701","3G","1","","Android 4.2","86615202060720","1654","89701","3G","1","","Android 4.2","86615202060720","1654","89701","3G","1","","Android 4.2","1","3G","","86615202060720","","86615202060720","",""
"201508","079","V0540100","30AAAAAA","1068151","3G","1","0","","","3G","1","0","","","","","","00","0","2","","35774805121984","185","76205","3G","1","","Android 4.2","35774805121984","185","76205","3G","1","","Android 4.2","","","","00","0","2","","1","3G","","35774805121984","","35774805121984","",""
"201508","079","V0540100","30AAAAAA","1068377","00","0","0","","2","00","0","0","","1","","","","00","0","1","","","","","00","0","1","","","","","00","0","1","","","","","00","0","2","","0","00","","","","","",""
"201508","079","V0540100","30AAAAAA","1068392","4G","1","0","","","3G","1","0","","","35750705001439","185","85372","4G","1","","Android 4.2.2","35750705001439","185","85372","4G","1","","Android 4.2.2","35750705001439","185","85372","4G","1","","Android 4.2.2","35750705001439","185","85372","4G","1","","Android 4.2.2","1","4G","35750705001439","35579505778550","35750705001439","","",""
"201508","079","V0540100","30AAAAAA","1068559","3G","1","0","","","3G","1","0","","","","","","00","0","1","","86562402785112","1654","92868","3G","1","","Android 4.3","86562402785112","1654","92868","3G","1","","Android 4.3","86562402785112","1654","92868","3G","1","","Android 4.3","1","3G","","86562402785112","","86562402785112","",""
"201508","079","V0540100","30AAAAAA","1068608","4G","1","0","","","3G","1","0","","","86529502027897","79","95356","4G","1","","Android 4.1","86529502027897","79","95356","4G","1","","Android 4.1","86529502027897","79","95356","4G","1","","Android 4.1","86529502027897","79","95356","4G","1","","Android 4.1","1","4G","86529502027897","","86529502027897","","",""
"201508","079","V0540100","30AAAAAA","1138293","3G","1","0","","","3G","1","0","","","35990105109105","185","88475","3G","1","","Android 4.2","35990105109105","185","88475","3G","1","","Android 4.2","35990105109105","185","88475","3G","1","","Android 4.2","35990105109105","185","88475","3G","1","","Android 4.2","1","3G","","35990105109105","","35990105109105","",""
"201508","079","V0540100","30AAAAAA","1138444","4G","1","0","","","3G","1","0","","","35569906444984","185","92214","4G","1","","Android 4.4","35569906444984","185","92214","4G","1","","Android 4.4","35569906444984","185","92214","4G","1","","Android 4.4","35569806444984","185","92214","4G","1","","Android 4.4","1","4G","35569906444984","35935705373518","35569906444984","","",""
"201508","079","V0540100","30AAAAAA","1138557","3G","1","0","","","3G","1","0","","","","","","00","0","2","","86126901200761","128","81436","3G","1","","Android 4.1","86126901200761","128","81436","3G","1","","Android 4.1","","","","00","0","2","","1","3G","","86126901200761","","86126901200761","",""
"201508","079","V0540100","30AAAAAA","1138594","3G","1","0","","","3G","1","0","","","86507202685387","1654","92882","3G","1","","Android 4.3","86507202685387","1654","92882","3G","1","","Android 4.3","86507202685387","1654","92882","3G","1","","Android 4.3","86507202685387","1654","92882","3G","1","","Android 4.3","1","3G","","86507202685387","","86507202685387","",""
"201508","079","V0540100","30AAAAAA","1138681","4G","1","0","","","3G","1","0","","","86118802303543","128","81440","3G","1","","Android 4.2","86118802303543","128","81440","3G","1","","Android 4.2","86118802303542","128","81440","3G","1","","Android 4.2","35963805958333","185","88033","3G","1","","Android","1","3G","35801606344876","35963805958333","","86118802303543","",""
"201508","079","V0540100","30AAAAAA","1138836","3G","1","0","","","3G","1","0","","","35990105257928","185","88475","3G","1","","Android 4.2","35990105257928","185","88475","3G","1","","Android 4.2","35990205257928","185","88475","3G","1","","Android 4.2","35947805787008","185","88038","3G","1","","Android 4.3","1","3G","","35990205257928","","35990105257928","",""
"201508","079","V0540100","30AAAAAA","1140477","4G","1","0","","","3G","1","0","","","35602206474844","185","92215","4G","1","","Android 4.4","35602206474844","185","92215","4G","1","","Android 4.4","35602206474844","185","92215","4G","1","","Android 4.4","35602206474844","185","92215","4G","1","","Android 4.4","1","4G","35602206474844","","35602206474844","","",""
"201508","079","V0540100","200101AA","1140806","3G","1","0","","","3G","1","0","","","35699603121150","126","13798","2G","0","","","35699603121150","126","13798","2G","0","","","35699603121150","126","13798","2G","0","","","","","","00","0","2","","1","3G","","86895401009288","","86895401009288","35699603121150","35699603121150"
"201508","079","V0540100","30AAAAAA","1141064","3G","1","0","","","3G","1","0","","","","","","00","0","1","","35675106000802","185","88476","3G","1","","Android 4.0","35675106000802","185","88476","3G","1","","Android 4.0","35675106000802","185","88476","3G","1","","Android 4.0","1","3G","","35675106000802","","35675106000802","",""
"201508","079","V0540100","30AAAAAA","1141098","3G","1","1","iPhone 4","","3G","1","1","iPhone 4","","01296000566144","264","11385","3G","1","","iOS","01296000566144","264","11385","3G","1","","iOS","01296000566144","264","11385","3G","1","","iOS","01296000566144","264","11385","3G","1","","iOS","1","3G","","01296000566144","","01296000566144","",""
"201508","079","V0540100","30AAAAAA","1141255","3G","1","0","","","3G","1","0","","","86390802343428","1654","87375","3G","1","","Android 4.1","86390802343428","1654","87375","3G","1","","Android 4.1","86390802343428","1654","87375","3G","1","","Android 4.1","86390802343428","1654","87375","3G","1","","Android 4.1","1","3G","","86390802343428","","86390802343428","",""
"201508","079","V0540100","30AAAAAA","1141455","4G","1","0","","","3G","1","0","","","35709206727317","185","93020","4G","1","","Android 4.4","35709206727317","185","93020","4G","1","","Android 4.4","35709206727317","185","93020","4G","1","","Android 4.4","35709206727317","185","93020","4G","1","","Android 4.4","1","4G","35709206727317","35553305361858","35709206727317","","",""
"201508","079","V0540100","30AAAAAA","1141583","4G","1","1","iPhone 5S","","3G","1","1","iPhone 5","","01363600032502","264","74243","4G","1","","iOS","01363600032502","264","74243","4G","1","","iOS","01363600032502","264","74243","4G","1","","iOS","01363600032502","264","74243","4G","1","","iOS","1","4G","01363600032502","","01363600032502","","",""
"201508","079","V0540100","30AAAAAA","1142177","3G","1","1","iPhone 4","","3G","1","1","iPhone 4","","","","","00","0","2","","01242600098929","264","11385","3G","1","","iOS","01242600098929","264","11385","3G","1","","iOS","","","","00","0","2","","1","3G","","01284900664387","","01242600098929","",""
"201508","079","V0540100","30AAAAAA","1142250","3G","0","0","","","3G","0","0","","","35594604039735","161","20606","3G","0","","S40","35594604039735","161","20606","3G","0","","S40","35594604039735","161","20606","3G","0","","S40","35594604039735","161","20606","3G","0","","S40","1","3G","","35594604039735","","35594604039735","",""
"201508","079","V0540100","30AAAAAA","1142360","2G","0","0","","","2G","0","0","","","","","","00","0","1","","86686501355254","79","75332","2G","0","","","86686501355254","79","75332","2G","0","","","86686501355254","79","75332","2G","0","","","1","2G","","","","","86686501355254","86686501355254"
"201508","079","V0540100","30AAAAAA","1069081","3G","1","0","","","3G","1","0","","","35554605079928","185","73505","3G","1","","Android 4.2","35554605079928","185","73505","3G","1","","Android 4.2","35554605079928","185","73505","3G","1","","Android 4.2","35554605079928","185","73505","3G","1","","Android 4.2","1","3G","","35554605079928","","35554605079928","",""
"201508","079","V0540100","30AAAAAA","1069142","3G","1","0","","","3G","1","0","","","","","","00","0","2","","86437602528771","1654","91536","3G","1","","Android 4.2","86437602528771","1654","91536","3G","1","","Android 4.2","","","","00","0","2","","1","3G","","86437602528771","","86437602528771","",""
"201508","079","V0540100","30AAAAAA","1069485","3G","1","0","","","3G","1","0","","","86507202216314","1654","92882","3G","1","","Android 4.3","86507202216314","1654","92882","3G","1","","Android 4.3","86507202216314","1654","92882","3G","1","","Android 4.3","86507202216314","1654","92882","3G","1","","Android 4.3","1","3G","","86507202216314","","86507202216314","",""
"201508","079","V0540100","30AAAAAA","1069612","3G","1","0","","","3G","1","0","","","35398306169863","185","92074","3G","1","","Android 4.2","35558205473080","185","76254","3G","1","","Android 4.1","35398306169863","185","92074","3G","1","","Android 4.2","35558205473080","185","76254","3G","1","","Android 4.1","1","3G","","35558205473080","","35558205473080","",""
"201508","079","V0540100","30AAAAAA","1069764","3G","1","0","","","3G","1","0","","","","","","00","0","1","","35848804516763","185","69399","3G","1","","Android 2.3","35848804516763","185","69399","3G","1","","Android 2.3","35848804516763","185","69399","3G","1","","Android 2.3","1","3G","","35848804516763","","35848804516763","",""
"201508","079","V0540100","30AAAAAA","1069851","3G","1","0","","","3G","1","0","","","86336002728596","1654","88462","3G","1","","Android 4.3(MIUI V5)","86336002728596","1654","88462","3G","1","","Android 4.3(MIUI V5)","86336002728596","1654","88462","3G","1","","Android 4.3(MIUI V5)","86336002728596","1654","88462","3G","1","","Android 4.3(MIUI V5)","1","3G","","86336002728596","","86336002728596","",""
"201508","079","V0540100","200101AA","1069886","4G","1","1","iPhone 5","","3G","1","1","iPhone 5","","","","","00","0","2","","01347800037370","264","74243","4G","1","","iOS","01347800037370","264","74243","4G","1","","iOS","","","","00","0","2","","1","4G","01347800037370","86036301035361","01347800037370","","",""
"201508","079","V0540100","30AAAAAA","1138069","3G","1","0","","","3G","1","0","","","35652405570945","185","79251","3G","1","","Android 4.2","35652405570945","185","79251","3G","1","","Android 4.2","35652405570945","185","79251","3G","1","","Android 4.2","35652405570945","185","79251","3G","1","","Android 4.2","1","3G","","35652405570945","","35652405570945","",""
"201508","079","V0540100","30AAAAAA","1138070","4G","1","0","","","3G","1","0","","","86628402011305","128","97152","4G","1","","Android","86397802483441","79","90398","4G","1","","Android 4.2.2","86628402011305","128","97152","4G","1","","Android","86397802483441","79","90398","4G","1","","Android 4.2.2","1","4G","86397802483441","","86628402011305","","",""
"201508","079","V0540100","30AAAAAA","1067302","3G","1","0","","","3G","1","0","","","35871000486834","35","12154","3G","1","","Android 2.3","35871000486834","35","12154","3G","1","","Android 2.3","35871000486834","35","12154","3G","1","","Android 2.3","86231402028008","114","87007","3G","1","","Android 4.2","1","3G","","86231402028008","","35871000486834","",""
"201508","079","V0540100","30AAAAAA","1067431","4G","1","1","iPhone 4","","3G","1","0","","","86711202198461","294","92599","4G","1","","Android 4.4","86711202198461","294","92599","4G","1","","Android 4.4","86834902959268","","","00","0","3","","86711202198461","294","92599","4G","1","","Android 4.4","1","4G","86711202198461","01327900631593","86711202198461","","86763800081355",""
"201508","079","V0540100","30AAAAAA","1067586","3G","1","1","iPhone 4S","","3G","1","1","iPhone 4S","","","","","00","0","2","","99000191766518","264","66060","3G","1","","iOS","99000191766518","264","66060","3G","1","","iOS","","","","00","0","2","","1","3G","","99000191766518","","99000191766518","",""
"201508","079","V0540100","30AAAAAA","1067605","2G","0","0","","","2G","0","0","","","","","","00","0","1","","35267704568909","161","8337","2G","0","","","35267704568909","161","8337","2G","0","","","35267704568909","161","8337","2G","0","","","1","2G","","","","","35267704568909","35267704568909"
"201508","079","V0540100","30AAAAAA","1067793","4G","1","1","iPhone 5","","3G","1","1","iPhone 5","","99000229547466","264","74243","4G","1","","iOS","99000229547466","264","74243","4G","1","","iOS","99000229547466","264","74243","4G","1","","iOS","99000229547466","264","74243","4G","1","","iOS","1","4G","99000229547466","","99000229547466","","",""
"201508","079","V0540100","30AAAAAA","1067860","3G","1","0","","","3G","1","0","","","86536902702720","185","92138","3G","1","","Android 4.4","86536902702720","185","92138","3G","1","","Android 4.4","86536902702720","185","92138","3G","1","","Android 4.4","86536902702720","185","92138","3G","1","","Android 4.4","1","3G","","86536902702720","","86536902702720","",""
"201508","079","V0540100","30AAAAAA","1067914","3G","1","0","","","3G","1","0","","","35440205545994","185","74454","3G","1","","Android 4.1","35440205545994","185","74454","3G","1","","Android 4.1","35440205545994","185","74454","3G","1","","Android 4.1","35440205545994","185","74454","3G","1","","Android 4.1","1","3G","","35440205545994","","35440205545994","",""
"201508","079","V0540100","30AAAAAA","200062282","3G","1","1","iPhone 4","","3G","1","1","iPhone 4","","01367200374873","264","11385","3G","1","","iOS","01367200374873","264","11385","3G","1","","iOS","01367200374873","264","11385","3G","1","","iOS","01367200374873","264","11385","3G","1","","iOS","1","3G","","01367200374873","","01367200374873","",""
"201508","079","V0540100","30AAAAAA","200062289","4G","1","1","iPhone 5S","","3G","1","1","iPhone 5S","","","","","00","0","2","","35875305774369","264","87352","4G","1","","iOS 7.0","35875305774369","264","87352","4G","1","","iOS 7.0","","","","00","0","2","","1","4G","35875305774369","","35875305774369","","",""
"201508","079","V0540100","30AAAAAA","200062349","4G","1","1","iPhone 6 Plus (A1524)","","3G","1","0","","","35374506096628","185","92009","4G","1","","Android 4.3","35374506096628","185","92009","4G","1","","Android 4.3","35374506096628","185","92009","4G","1","","Android 4.3","35443806521674","264","92228","4G","1","","iOS 8.0","1","4G","35443806521674","","35374506096628","","",""
"201508","079","V0540100","30AAAAAA","1069902","4G","1","1","iPhone 6 (A1586)","","3G","1","1","iPhone 6 (A1586)","","","","","00","0","2","","35922606156248","264","92232","4G","1","","iOS 8.0","35922606156248","264","92232","4G","1","","iOS 8.0","","","","00","0","2","","1","4G","35922606156248","","35922606156248","","",""
"201508","079","V0540100","30AAAAAA","1069919","3G","1","0","","","3G","1","0","","","35409605378100","185","74472","3G","1","","Android 4.2","35409605378100","185","74472","3G","1","","Android 4.2","35409605378100","185","74472","3G","1","","Android 4.2","35409605378100","185","74472","3G","1","","Android 4.2","1","3G","","35409605378100","","35409605378100","",""
"201508","079","V0540100","30AAAAAA","200055554","4G","1","1","iPhone 5S","","3G","1","1","iPhone 5S","","35802605799882","264","87352","4G","1","","iOS 7.0","35802605799882","264","87352","4G","1","","iOS 7.0","35802605799882","264","87352","4G","1","","iOS 7.0","35802605799882","264","87352","4G","1","","iOS 7.0","1","4G","35802605799882","","35802605799882","","",""
"201508","079","V0540100","30AAAAAA","200055562","4G","1","1","iPhone 4","","3G","1","1","iPhone 4","","","","","00","0","2","","35750705004090","185","85372","4G","1","","Android 4.2.2","01283600441928","264","11385","3G","1","","iOS","","","","00","0","2","","1","4G","35750705004090","01283600441928","35750705004090","01283600441928","",""
"201508","079","V0540100","30AAAAAA","200055639","4G","1","1","iPhone 6 Plus (A1524)","","3G","1","1","iPhone 6 Plus (A1524)","","35444206033739","264","92228","4G","1","","iOS 8.0","35444206033739","264","92228","4G","1","","iOS 8.0","35444206033739","264","92228","4G","1","","iOS 8.0","35444206033739","264","92228","4G","1","","iOS 8.0","1","4G","35444206033739","","35444206033739","","",""
"201508","079","V0540100","30AAAAAA","200055841","3G","1","1","iPhone 4","","3G","1","1","iPhone 4","","01327700222111","264","11385","3G","1","","iOS","01327700222111","264","11385","3G","1","","iOS","01327700222111","264","11385","3G","1","","iOS","01327700222111","264","11385","3G","1","","iOS","1","3G","","01327700222111","","01327700222111","",""
"201508","079","V0540100","30AAAAAA","200062158","4G","1","1","iPhone 6 Plus (A1524)","","3G","1","1","iPhone 6 Plus (A1524)","","35699906675096","264","92228","4G","1","","iOS 8.0","35699906675096","264","92228","4G","1","","iOS 8.0","35699906675096","264","92228","4G","1","","iOS 8.0","35699906675096","264","92228","4G","1","","iOS 8.0","1","4G","35699906675096","","35699906675096","","",""
"201508","079","V0542100","30AAAAAA","200062212","3G","1","0","","","3G","1","0","","","","","","00","0","2","","35563705483888","185","76205","3G","1","","Android 4.2","35563705483888","185","76205","3G","1","","Android 4.2","","","","00","0","2","","1","3G","","35563705483888","","35563705483888","",""
"201508","079","V0540100","30AAAAAA","1071420","3G","1","0","","","3G","1","0","","","86782602071287","","","00","0","3","","35902604202901","161","9481","3G","1","","Symbian S60","86782602071287","","","00","0","3","","35902604202901","161","9481","3G","1","","Symbian S60","1","3G","","35902604202901","","35902604202901","",""
"201508","079","V0540100","30AAAAAA","1071600","3G","1","1","iPhone 4S","","3G","1","1","iPhone 4S","","99000182526961","264","66060","3G","1","","iOS","99000182526961","264","66060","3G","1","","iOS","99000182526961","264","66060","3G","1","","iOS","99000182526961","264","66060","3G","1","","iOS","1","3G","","99000182526961","","99000182526961","",""
"201508","079","V0540100","200101AA","1071606","3G","1","0","","","3G","1","0","","","35774705161171","185","73502","3G","1","","Android 4.2","35774705161171","185","73502","3G","1","","Android 4.2","35774705161171","185","73502","3G","1","","Android 4.2","35774705161171","185","73502","3G","1","","Android 4.2","1","3G","","35774705161171","","35774705161171","",""
"201508","079","V0540100","30AAAAAA","1071676","3G","1","0","","","3G","1","0","","","35579505302174","185","76201","3G","1","","Android 4.2","35579505302174","185","76201","3G","1","","Android 4.2","35579605302174","185","76201","3G","1","","Android 4.2","86490802603192","204","94325","3G","1","","Android","1","3G","","86490802603192","","35579505302174","",""
"201508","079","V0540100","30AAAAAA","1071698","3G","1","0","","","3G","1","0","","","86309202494297","1654","87374","3G","1","","Android 4.3","86309202494297","1654","87374","3G","1","","Android 4.3","86309202494297","1654","87374","3G","1","","Android 4.3","86309202494297","1654","87374","3G","1","","Android 4.3","1","3G","","86309202494297","","86309202494297","",""
"201508","079","V0540100","30AAAAAA","1071727","3G","1","0","","","3G","1","0","","","","","","00","0","2","","35695204346137","185","15564","3G","1","","Android 2.2","35695204346137","185","15564","3G","1","","Android 2.2","","","","00","0","2","","1","3G","","35695204346137","","35695204346137","",""
"201508","079","V0540100","30AAAAAA","1072040","3G","1","0","","","3G","1","0","","","86064602163009","294","81666","3G","1","","Android 4.2","86064602163009","294","81666","3G","1","","Android 4.2","86064602163009","294","81666","3G","1","","Android 4.2","86064602163009","294","81666","3G","1","","Android 4.2","1","3G","","86064602163009","","86064602163009","",""
"201508","079","V0540100","30AAAAAA","1072209","3G","1","1","iPhone 4S","","3G","1","1","iPhone 4S","","01315200596365","264","66060","3G","1","","iOS","01315200596365","264","66060","3G","1","","iOS","01315200596365","264","66060","3G","1","","iOS","01315200596365","264","66060","3G","1","","iOS","1","3G","","01315200596365","","01315200596365","",""
"201508","079","V0540100","30AAAAAA","1072234","3G","1","0","","","3G","1","0","","","","","","00","0","2","","35795905260309","185","85363","3G","1","","Android 4.2","35795905260309","185","85363","3G","1","","Android 4.2","","","","00","0","2","","1","3G","","35795905260309","","35795905260309","",""
"201508","079","V0540100","30AAAAAA","1072587","4G","1","1","iPhone 4S","","3G","1","1","iPhone 4S","","86567502219710","164","92998","4G","1","","Android 4.2","86567502219710","164","92998","4G","1","","Android 4.2","01359100320326","264","66060","3G","1","","iOS","86567502219710","164","92998","4G","1","","Android 4.2","1","4G","86567502219710","01359100320326","86567502219710","01359100320326","",""
"201508","079","V0540100","30AAAAAA","1072695","2G","0","0","","","2G","0","0","","","86509400104228","68","14216","2G","0","","","86509400104228","68","14216","2G","0","","","86509400104228","68","14216","2G","0","","","86509400104228","68","14216","2G","0","","","1","2G","","","","","86509400104228","86509400104228"
"201508","079","V0540100","30AAAAAA","1072752","3G","1","0","","","3G","1","0","","","","","","00","0","1","","35622205715566","185","79561","3G","1","","Android 4.1","35622205715566","185","79561","3G","1","","Android 4.1","35622205715566","185","79561","3G","1","","Android 4.1","1","3G","","35622205715566","","35622205715566","",""
"201508","079","V0540100","30AAAAAA","1073198","4G","1","0","","","3G","1","0","","","","","","00","0","2","","35401605241311","185","66084","3G","1","","Android 2.3","35401605241311","185","66084","3G","1","","Android 2.3","","","","00","0","2","","1","4G","86626102084486","35401605241311","86626102084486","35401605241311","",""
"201508","079","V0540100","30AAAAAA","1073209","3G","1","0","","","2G","0","0","","","","","","00","0","1","","","","","00","0","2","","35580704526966","1907","77724","2G","0","","","","","","00","0","2","","1","2G","","86550602266096","","","86452500027440","35580704526966"
"201508","079","V0540100","30AAAAAA","1073250","3G","1","0","","","3G","1","0","","","","","","00","0","1","","86582502182790","1654","92868","3G","1","","Android 4.3","86582502182790","1654","92868","3G","1","","Android 4.3","86582502182790","1654","92868","3G","1","","Android 4.3","1","3G","","86582502182790","","86582502182790","",""
"201508","079","V0540100","30AAAAAA","1073344","4G","1","0","","","3G","1","0","","","86632401378405","294","81664","3G","1","","Android 4.1","86632401378405","294","81664","3G","1","","Android 4.1","86705002609735","17","100260","4G","1","","Android 4.4","86632401378405","294","81664","3G","1","","Android 4.1","1","4G","86705002609735","86632401378405","86705002609735","86632401378405","",""
"201508","079","V0540100","30AAAAAA","1073358","3G","1","0","","","3G","1","0","","","35750405437180","185","73502","3G","1","","Android 4.2","35750405437180","185","73502","3G","1","","Android 4.2","35750405437180","185","73502","3G","1","","Android 4.2","35750405437180","185","73502","3G","1","","Android 4.2","1","3G","","35750405437180","","35750405437180","",""
"201508","079","V0540100","30AAAAAA","1075976","4G","1","0","","","3G","1","0","","","86501902905606","128","88125","4G","1","","Android 4.3","86501902905606","128","88125","4G","1","","Android 4.3","86501902905606","128","88125","4G","1","","Android 4.3","86501902905606","128","88125","4G","1","","Android 4.3","1","4G","86501902905606","","86501902905606","","",""
"201508","079","V0540100","30AAAAAA","1142463","3G","1","1","iPhone 4S","","3G","1","1","iPhone 4S","","35242006148330","185","89813","3G","1","","Android","35241906148330","185","89813","3G","1","","Android","35242006148330","185","89813","3G","1","","Android","35241906148330","185","89813","3G","1","","Android","1","3G","","35242006148330","","35242006148330","",""
"201508","079","V0540100","30AAAAAA","1142725","3G","1","0","","","3G","1","0","","","","","","00","0","1","","","","","00","0","2","","35423406512019","161","87772","3G","1","","Android 4.1","","","","00","0","2","","1","3G","","35423406512019","","35423406512019","",""
"201508","079","V0540100","30AAAAAA","1142799","3G","1","0","","","3G","1","0","","","","","","00","0","1","","86562402737689","1654","92868","3G","1","","Android 4.3","86562402737689","1654","92868","3G","1","","Android 4.3","86562402737689","1654","92868","3G","1","","Android 4.3","1","3G","","86562402737689","","86562402737689","",""
"201508","079","V0540100","30AAAAAA","1142846","3G","1","1","iPhone 4","","3G","1","1","iPhone 4","","","","","00","0","2","","01284500524329","264","11385","3G","1","","iOS","01284500524329","264","11385","3G","1","","iOS","","","","00","0","2","","1","3G","","01284500524329","","01284500524329","",""
"201508","079","V0540100","30AAAAAA","1142918","3G","1","0","","","3G","1","0","","","35531004047616","185","15490","3G","1","","Android 2.3","35531004047616","185","15490","3G","1","","Android 2.3","35531004047616","185","15490","3G","1","","Android 2.3","35531004047616","185","15490","3G","1","","Android 2.3","1","3G","","35531004047616","","35531004047616","",""
"201508","079","V0540100","30AAAAAA","1143071","4G","1","1","iPhone 5S","","3G","1","1","iPhone 5S","","35204006658002","264","87352","4G","1","","iOS 7.0","35204006658002","264","87352","4G","1","","iOS 7.0","35204006658002","264","87352","4G","1","","iOS 7.0","35204006658002","264","87352","4G","1","","iOS 7.0","1","4G","35204006658002","","35204006658002","","",""
"201508","079","V0540100","30AAAAAA","1143278","3G","1","0","","","3G","1","0","","","35620505701320","185","73504","3G","1","","Android 4.1","35620505701320","185","73504","3G","1","","Android 4.1","35620505701320","185","73504","3G","1","","Android 4.1","35620505701320","185","73504","3G","1","","Android 4.1","1","3G","","35620505701320","","35620505701320","",""
"201508","079","V0540100","30AAAAAA","1143283","3G","1","0","","","3G","1","0","","","35626704110628","161","9480","3G","1","","Symbian S60","35626704110628","161","9480","3G","1","","Symbian S60","35626704110628","161","9480","3G","1","","Symbian S60","35626704110628","161","9480","3G","1","","Symbian S60","1","3G","","35626704110628","","35626704110628","",""
"201508","079","V0540100","30AAAAAA","1143385","3G","1","0","","","3G","1","0","","","","","","00","0","2","","00440015202000","185","12267","3G","1","","Android 2.3","00440015202000","185","12267","3G","1","","Android 2.3","","","","00","0","2","","1","3G","","00440015202000","","00440015202000","",""
"201508","079","V0540100","30AAAAAA","1143420","3G","1","0","","","3G","1","0","","","86398902755140","1654","86967","3G","1","","Android 4.0(MIUI V5)","86398902755140","1654","86967","3G","1","","Android 4.0(MIUI V5)","86398902755140","1654","86967","3G","1","","Android 4.0(MIUI V5)","86398902755140","1654","86967","3G","1","","Android 4.0(MIUI V5)","1","3G","","86398902755140","","86398902755140","",""
"201508","079","V0540100","30AAAAAA","1143769","4G","1","1","iPhone 5S","","3G","1","1","iPhone 5S","","","","","00","0","2","","35869305396097","264","87352","4G","1","","iOS 7.0","35869305396097","264","87352","4G","1","","iOS 7.0","","","","00","0","2","","1","4G","35869305396097","","35869305396097","","",""
"201508","079","V0540100","30AAAAAA","1143882","3G","1","1","iPhone 4","","3G","1","1","iPhone 4","","01313100575722","264","11385","3G","1","","iOS","01313100575722","264","11385","3G","1","","iOS","01313100575722","264","11385","3G","1","","iOS","01313100575722","264","11385","3G","1","","iOS","1","3G","","01313100575722","","01313100575722","",""
"201508","079","V0540100","30AAAAAA","1143892","00","0","0","","3","00","0","0","","3","","","","00","0","1","","86059800000273","","","00","0","3","","86059800000273","","","00","0","3","","86059800000273","","","00","0","3","","1","00","","","","","",""
